orf	med	prey	homo	ppi	interaction	D	M	R	type_para	remove_MatA	comp_list	n.study	n.HM	HM.Kim	HM.bg.kim	HM.bg.kim.S	HM.PCA	HM.bg.kim.S.PCA
YBR042C	6.59922252072618	YBR042C	0	0	0	4.72010879081651	4.85511265478514	0.135003863968632	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR043C	11.3295243176321	YBR043C	0	0	0	5.42298645056672	5.30490159716321	-0.118084853403508	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YBR044C	10.2496358559278	YBR044C	0	0	0	5.64757067167755	6.92816894758854	1.280598275911	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR045C	7.20932162468795	YBR045C	0	0	0	2.16731296325649	4.92623668441333	2.75892372115684	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR047W	10.8976552096683	YBR047W	0	0	0	2.64103498409098	2.46122207209101	-0.179812911999969	S	NA	NA	NA	NA	0	0	0	NA	0
YBR050C	11.5767154029371	YBR050C	0	0	0	4.6691968846114	5.99697393165945	1.32777704704804	S	NA	NA	NA	NA	0	0	0	0	0
YBR052C	10.793171602237	YBR052C	0	0	0	8.94392132655349	7.68282608391031	-1.26109524264318	wgd	NA	PCA(18467557)	1	0	0	0	0	NA	0
YBR053C	11.3508342897688	YBR053C	0	0	0	7.2437071583529	6.80264560412882	-0.441061554224079	S	NA	NA	NA	NA	0	0	0	NA	0
YBR054W	6.68541180324038	YBR054W	1	0	0	3.59617186214146	0.927036267683973	-2.66913559445749	wgd	NA	Affinity Capture-MS(16554755);PCA(16093310)	2	1	NA	1	1	NA	1
YBR055C	9.78518265553282	YBR055C	0	0	0	5.64757067167755	5.50625282807353	-0.141317843604019	ssd-successiv	NA	Affinity Capture-MS(16554755);Two-hybrid(10688190)	2	0	0	0	0	NA	0
YBR056W	10.6598021605238	YBR056W	0	0	0	6.90520646879571	6.37483257228876	-0.530373896506942	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR057C	13.1828588546559	YBR057C	2	1	1	4.20627594008793	4.17998868478701	-0.0262872553009155	ssd-successiv	NA	PCA(18467557);Two-hybrid(22875988)	2	2	0	1	1	NA	1
YBR061C	11.9905416011967	YBR061C	1	0	0	4.56663861090493	4.30512420290556	-0.26151440799937	ssd-successiv	NA	Affinity Capture-MS(14759368)	1	1	0	1	1	NA	1
YBR062C	6.49876617376318	YBR062C	0	0	0	5.5627675001856	6.11184093134777	0.549073431162168	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YBR063C	11.5324660909055	YBR063C	0	0	0	4.39767976632401	4.30512420290556	-0.0925555634184452	S	NA	NA	NA	NA	0	0	0	NA	0
YBR066C	10.5213196440613	YBR066C	0	0	0	4.72010879081651	4.41137878787219	-0.308730002944321	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR068C	14.8240072422912	YBR068C	0	1	1	7.68752965601348	9.28207139255531	1.59454173654182	wgd	NA	NA	NA	NA	NA	NA	1	1	1
YBR069C	11.9953577722688	YBR069C	1	0	0	5.22691307505884	3.56874962452115	-1.65816345053769	ssd	NA	Affinity Capture-Western(24875539);PCA(16093310)	2	1	0	1	1	0	1
YBR070C	6.78135971352466	YBR070C	1	0	0	6.42084784664766	6.90248365172286	0.481635805075199	S	NA	Affinity Capture-Western(19129246)	1	1	0	1	1	NA	1
YBR071W	6.91277755043541	YBR071W	0	0	0	3.63403559737546	4.34093962755357	0.706904030178109	S	NA	NA	NA	NA	0	0	0	NA	0
YBR072C-A	9.67387988160969	YBR072C-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR076W	11.1908975404934	YBR076W	0	0	0	5.82959082550922	8.62533259757916	2.79574177206994	S	NA	NA	NA	NA	0	0	0	NA	0
YBR077C	15.199350409733	YBR077C	2	1	1	4.20627594008793	4.38059786029366	0.174321920205735	S	NA	Co-crystal Structure(20655927);Co-crystal Structure(23123112);Reconstituted Complex(16732272);Two-hybrid(10688190);Two-hybrid(11283351)	5	2	1	1	1	NA	1
YBR078W	10.4356337832143	YBR078W	0	0	0	7.99429120161279	9.66734398712498	1.67305278551219	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR081C	9.07711238681862	YBR081C	1	0	0	6.35085080548338	6.44193823398149	0.0910874284981134	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(21734642);Affinity Capture-Western(19226466)	3	1	0	1	1	NA	1
YBR082C	10.4111158006989	YBR082C	3	0	0	7.47521461587823	6.85282285617978	-0.622391759698449	wgd	NA	Affinity Capture-Western(7756256);Biochemical Activity(14747994);Biochemical Activity(22085930)	3	3	0	1	1	0	1
YBR083W	11.8786022127339	YBR083W	0	0	0	4.33665472691258	4.47853828444368	0.141883557531099	S	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YBR085W	11.3380319073289	YBR085W	0	0	0	2.16731296325649	2.20334839455088	0.0360354312943931	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR087W	7.27054830767476	YBR087W	0	0	0	5.22442621762487	5.30467530694392	0.0802490893190493	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YBR088C	6.33665453778085	YBR088C	4	0	0	7.66973546279798	6.52758491092235	-1.14215055187564	S	NA	Affinity Capture-MS(11805837);Co-crystal Structure(17308348);Co-crystal Structure(19053247);Co-crystal Structure(21364740);Co-crystal Structure(22382979);Co-crystal Structure(29499038);Co-crystal Structure(8001157);Reconstituted Complex(17251197);Reconstituted Complex(23395907);Reconstituted Complex(23506842);Reconstituted Complex(23869605);Reconstituted Complex(25228764);Reconstituted Complex(29499038);Two-hybrid(17251197)	14	13	0	1	1	NA	1
YBR089C-A	11.0199160314383	YBR089C-A	0	0	0	7.50516050749173	6.39190344731295	-1.11325706017878	wgd	NA	NA	NA	NA	NA	NA	0	NA	0
YBR090C	11.1891770657336	YBR090C	0	0	0	0	0	0	S	NA	NA	NA	NA	0	0	0	NA	0
YBR091C	6.57582541498671	YBR091C	2	0	0	5.69083889086008	5.72006500063068	0.0292261097706055	ssd-successiv	NA	Reconstituted Complex(17627602)	1	1	0	1	1	NA	1
YBR093C	6.94807158038726	YBR093C	0	0	0	3.02405544462416	6.35961253072424	3.33555708610008	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR095C	11.7759984305592	YBR095C	0	0	0	4.88393844790833	4.93707598070345	0.0531375327951205	ssd	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YBR097W	11.2571511545628	YBR097W	1	0	0	5.73602302612673	5.47455285593529	-0.261470170191445	ssd-successiv	NA	Affinity Capture-MS(23904270)	1	1	0	1	1	NA	1
YBR098W	11.6894003684036	YBR098W	0	0	0	6.3760611233253	7.09667299292151	0.720611869596203	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR102C	13.9580510144905	YBR102C	3	1	1	4.85473875300095	4.41137878787219	-0.443359965128757	ssd-successiv	NA	PCA(18467557);Two-hybrid(19591838);Two-hybrid(22875988)	3	3	0	1	1	NA	1
YBR105C	12.6073471349176	YBR105C	0	0	1	5.16665921410843	6.34007262383112	1.17341340972269	ssd	NA	NA	NA	NA	0	0	1	NA	1
YBR106W	15.464387972695	YBR106W	1	1	1	6.24626365849047	5.10226339362403	-1.14400026486644	S	NA	PCA(18467557)	1	1	0	1	1	NA	1
YBR107C	10.870325402793	YBR107C	1	0	0	1.37005265571591	0.991179141210652	-0.378873514505263	S	NA	Affinity Capture-MS(16554755);Co-crystal Structure(24075991);Two-hybrid(17634282)	3	1	0	1	1	NA	1
YBR110W	6.95386783858786	YBR110W	2	0	0	1.37005265571591	2.57022974934768	1.20017709363176	S	NA	Affinity Capture-Western(15044395);PCA(16093310);PCA(16096345)	3	2	0	1	1	NA	1
YBR111C	6.40085417945823	YBR111C	0	0	0	7.3597056419966	7.16961438782459	-0.190091254172008	S	NA	NA	NA	NA	0	0	0	NA	0
YBR111W-A	11.9158672036804	YBR111W-A	2	0	0	3.62627558304979	2.46122207209101	-1.16505351095878	S	NA	Affinity Capture-MS(21734642);Affinity Capture-Western(19328066)	2	2	NA	1	1	NA	1
YBR112C	6.78593556270942	YBR112C	1	0	0	4.9525665409428	3.98341320676268	-0.969153334180121	ssd-successiv	NA	Reconstituted Complex(19345193)	1	1	NA	1	1	NA	1
YBR114W	6.86140376558477	YBR114W	0	0	0	4.98542756507894	6.87726572581353	1.8918381607346	ssd-successiv	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YBR117C	11.4664986959987	YBR117C	0	0	0	3.93198555641425	2.82452144381635	-1.10746411259789	wgd	NA	NA	NA	NA	0	0	0	1	1
YBR120C	6.74555074845827	YBR120C	0	0	0	5.89815271430318	5.4971971877893	-0.400955526513878	S	NA	NA	NA	NA	0	0	0	NA	0
YBR123C	11.8873899110881	YBR123C	1	0	0	6.8473956583525	7.16233090047396	0.314935242121459	S	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)	2	1	0	1	1	NA	1
YBR128C	11.0894807136157	YBR128C	0	0	0	4.88393844790833	5.86524827061905	0.981309822710717	S	NA	Affinity Capture-MS(23904270);Affinity Capture-Western(11157979);Affinity Capture-Western(24165940)	3	0	0	0	0	NA	0
YBR129C	11.3592392632432	YBR129C	0	0	0	5.3005081479141	4.62687129638928	-0.67363685152482	S	NA	NA	NA	NA	0	0	0	NA	0
YBR130C	14.6765171264694	YBR130C	1	1	1	4.69881855011494	4.85511265478514	0.156294104670205	ssd-successiv	NA	Affinity Capture-MS(11805837);PCA(18467557)	2	1	NA	1	1	NA	1
YBR131W	7.01808680627674	YBR131W	0	0	0	1.85555124269322	3.1878152450034	1.33226400231018	S	NA	NA	NA	NA	0	0	0	NA	0
YBR132C	12.4822826095084	YBR132C	0	0	0	3.62627558304979	3.98341320676268	0.357137623712893	ssd-successiv	NA	PCA(18467557)	1	0	0	0	0	NA	0
YBR133C	11.8487722715812	YBR133C	1	0	0	6.01628458904111	6.58965564030155	0.573371051260441	S	NA	Affinity Capture-Western(11408575);Reconstituted Complex(11408575)	2	1	0	1	1	NA	1
YBR135W	11.6782904619489	YBR135W	2	0	0	4.20627594008793	2.33795651491887	-1.86831942516906	S	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Co-crystal Structure(10997903);Reconstituted Complex(21704044);Two-hybrid(11283351)	5	2	0	1	1	NA	1
YBR137W	14.5566993108895	YBR137W	2	1	1	5.09477233512521	4.88978988833676	-0.204982446788447	S	NA	Co-crystal Structure(25288638);Two-hybrid(11283351)	2	2	0	1	1	NA	1
YBR138C	10.2718331220799	YBR138C	0	0	0	3.40634890627492	3.44824419047413	0.0418952841992044	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR140C	12.0858489277137	YBR140C	0	0	0	6.2820876139513	6.57959502021348	0.297507406262183	wgd	NA	NA	NA	NA	0	0	0	1	1
YBR142W	12.0802382558962	YBR142W	0	0	0	5.87748905682879	6.46272310766406	0.585234050835275	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR145W	12.0713495824437	YBR145W	0	0	0	5.45309280728622	7.29530058507674	1.84220777779052	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR147W	7.03127606968839	YBR147W	0	0	0	6.77406223620792	7.25828335574112	0.484221119533197	ssd_wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR148W	7.10213272806842	YBR148W	0	0	0	5.40531849095817	5.54313702099089	0.137818530032727	ssd	NA	Affinity Capture-MS(16554755);Two-hybrid(22875988)	2	0	0	0	0	NA	0
YBR149W	7.07427801177528	YBR149W	0	0	0	7.72641572859547	7.15496996369578	-0.571445764899688	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR150C	10.1058229685022	YBR150C	0	0	0	5.09477233512521	5.63441321072748	0.539640875602271	wgd	NA	Two-hybrid(18719252)	1	0	0	0	0	0	0
YBR151W	10.7987580581966	YBR151W	0	0	0	5.28670745222246	5.50625282807353	0.219545375851066	ssd	NA	NA	NA	NA	0	0	0	NA	0
YBR153W	11.4504655489184	YBR153W	2	0	0	3.02405544462416	3.18772341420822	0.163667969584057	S	NA	Co-crystal Structure(23620735);Two-hybrid(18719252)	2	2	0	1	1	NA	1
YBR154C	9.50694346687223	YBR154C	1	0	0	5.99669379538315	5.34029164931521	-0.656402146067937	S	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)	2	1	0	1	1	NA	1
YBR155W	11.0872367265866	YBR155W	0	0	0	3.99842118872913	4.38059786029366	0.382176671564525	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YBR157C	10.2724218601614	YBR157C	0	0	0	2.83000376373142	1.48683276954952	-1.3431709941819	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR158W	11.4134960929064	YBR158W	0	0	0	5.96247498920616	3.86001922694698	-2.10245576225918	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR161W	11.6982193605499	YBR161W	0	0	0	4.06293334499368	3.44335336200626	-0.619579982987421	wgd	NA	PCA(16093310)	1	0	0	0	0	0	0
YBR162W-A	11.1385743027669	YBR162W-A	0	0	0	6.50645437244006	7.01985756056669	0.513403188126631	S	NA	NA	NA	NA	0	0	0	NA	0
YBR164C	14.2173793628744	YBR164C	0	1	1	5.03104665580301	4.38059786029366	-0.650448795509353	ssd-successiv	NA	NA	NA	NA	NA	NA	1	NA	1
YBR165W	10.7827109737146	YBR165W	0	0	0	4.23544370018393	3.86001922694698	-0.37542447323695	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YBR166C	13.270509390991	YBR166C	1	1	1	7.31638110255605	6.97112965377522	-0.345251448780827	S	NA	Affinity Capture-MS(16554755);Two-hybrid(18719252)	2	1	0	1	1	NA	1
YBR168W	11.069499592438	YBR168W	0	0	0	3.72481395704308	2.67991917497906	-1.04489478206402	ssd	NA	NA	NA	NA	0	0	0	0	0
YBR169C	12.6150485622344	YBR169C	0	0	1	4.72010879081651	5.30467530694392	0.584566516127411	wgd	NA	Affinity Capture-MS(16554755)	1	0	0	0	1	NA	1
YBR173C	6.971532104081	YBR173C	0	0	0	6.63310857325538	6.34168871212616	-0.291419861129218	S	NA	NA	NA	NA	0	0	0	NA	0
YBR175W	11.2369628424385	YBR175W	0	0	0	4.33665472691258	2.98452737602896	-1.35212735088362	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	NA	0	0	NA	0
YBR177C	12.3781779852482	YBR177C	2	0	0	7.87015508199659	7.30434675797064	-0.565808324025946	wgd	NA	Affinity Capture-MS(22940862);PCA(18467557);Reconstituted Complex(25308280)	3	2	0	1	1	NA	1
YBR179C	11.0020340919021	YBR179C	3	0	0	5.47639789025074	5.74755389617402	0.271156005923275	S	NA	Affinity Capture-Western(16624808);Affinity Capture-Western(19812251);Affinity Capture-Western(21385840)	3	3	0	1	1	NA	1
YBR182C	7.15473817692055	YBR182C	0	0	0	3.39352877791515	4.10639857507574	0.712869797160595	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR182C-A	6.8233918459189	YBR182C-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR183W	6.73233668581945	YBR183W	0	0	0	4.45622790420279	2.98452737602896	-1.47170052817383	wgd	NA	PCA(16093310)	1	0	0	0	0	NA	0
YBR184W	11.1390585254276	YBR184W	0	0	0	3.02405544462416	5.19223757175686	2.16818212713269	ssd	NA	NA	NA	NA	0	0	0	NA	0
YBR186W	9.9812348036673	YBR186W	1	0	0	5.87321523186372	7.12838620634597	1.25517097448225	ssd-successiv	NA	Reconstituted Complex(24367111)	1	1	0	1	1	NA	1
YBR187W	6.73112331712218	YBR187W	0	0	0	6.3760611233253	5.50625282807353	-0.869808295251777	S	NA	NA	NA	NA	0	0	0	NA	0
YBR188C	10.7988126137769	YBR188C	0	0	0	2.05991244904677	2.98452737602896	0.92461492698219	S	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(11842115);Two-hybrid(11102353)	3	0	0	0	0	NA	0
YBR192W	7.03237138237513	YBR192W	0	0	0	5.73015082384196	6.20956058897847	0.479409765136506	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR193C	10.3481739123114	YBR193C	0	0	0	2.05991244904677	1.48683276954952	-0.57307967949725	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YBR194W	11.267882943011	YBR194W	1	0	0	1.45729484837647	2.20334839455088	0.746053546174415	S	NA	Affinity Capture-MS(21386897);Affinity Capture-Western(21386897)	2	1	NA	1	1	NA	1
YBR195C	11.0088120058927	YBR195C	0	0	0	4.61883182435018	4.37547043728435	-0.243361387065827	ssd-successiv	NA	Affinity Capture-MS(11805837);Two-hybrid(17634282)	2	0	0	0	0	NA	0
YBR196C	6.79995642109356	YBR196C	1	0	0	9.63478745873917	9.27264144778324	-0.362146010955932	S	NA	Affinity Capture-MS(22940862)	1	1	NA	1	1	NA	1
YBR196C-A	7.05524165490811	YBR196C-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR196C-B	11.6525791600258	YBR196C-B	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR197C	6.81927452218017	YBR197C	0	0	0	4.6691968846114	2.79219943280544	-1.87699745180597	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR199W	11.6690564292096	YBR199W	0	0	0	3.62627558304979	3.82594840474589	0.199672821696107	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR200W	13.905514535652	YBR200W	1	1	1	3.36104823560291	4.4425454561053	1.0814972205024	ssd-successiv	NA	PCA(18467557);Two-hybrid(11489916)	2	1	0	1	1	NA	1
YBR200W-A	6.99051602918051	YBR200W-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR202W	6.87488234917294	YBR202W	1	0	0	3.72481395704308	3.66877722120172	-0.0560367358413569	ssd-successiv	NA	Affinity Capture-Western(9315644);FRET(25892223);Two-hybrid(9315644)	3	2	0	1	1	NA	1
YBR203W	11.0085433526898	YBR203W	0	0	0	4.13638007950834	4.82665525548407	0.690275175975722	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR204C	11.4573925557791	YBR204C	0	0	0	3.59617186214146	2.82452144381635	-0.771650418325105	S	NA	NA	NA	NA	0	0	0	NA	0
YBR205W	11.0983547872634	YBR205W	0	0	0	4.20420333239365	4.77415977910525	0.569956446711596	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR210W	11.6656740324883	YBR210W	0	0	0	2.58355759371565	1.57319029959131	-1.01036729412433	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR211C	6.81262611087344	YBR211C	0	0	0	2.74579880884521	3.6841118008666	0.93831299202139	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22561346);Affinity Capture-MS(27524485);Two-hybrid(22875988)	4	1	0	1	1	NA	1
YBR212W	11.2983472813311	YBR212W	1	0	0	4.63064426993776	4.79029244968989	0.159648179752128	ssd-successiv	NA	Reconstituted Complex(19345193)	1	1	0	1	1	NA	1
YBR213W	14.396614234122	YBR213W	1	1	1	4.72010879081651	4.23117124963608	-0.488937541180428	S	NA	PCA(18467557)	1	1	NA	1	1	NA	1
YBR214W	11.865457219365	YBR214W	0	0	0	4.43311969782023	3.92557224165626	-0.50754745616397	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR216C	11.6783803169292	YBR216C	0	0	0	5.25170015947594	4.88978988833676	-0.36191027113918	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR219C	11.8291320048622	YBR219C	0	0	0	NA	NA	NA	ssd	NA	NA	NA	NA	0	0	0	NA	0
YBR221C	11.4943300363651	YBR221C	0	0	0	6.2820876139513	4.66307131265128	-1.61901630130002	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YBR221W-A	7.06068581297948	YBR221W-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR222C	15.1449796451271	YBR222C	4	1	1	5.34412188620352	5.07029056860067	-0.273831317602851	ssd-successiv	NA	Affinity Capture-MS(22940862);PCA(18467557);PCA(22615397);Reconstituted Complex(26359497)	4	4	NA	1	1	NA	1
YBR225W	10.4432918628806	YBR225W	0	0	0	4.06293334499368	4.01876768490101	-0.044165660092669	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YBR227C	11.6933598973804	YBR227C	0	0	0	3.93253367488182	4.62687129638928	0.69433762150746	S	NA	NA	NA	NA	1	1	1	NA	1
YBR228W	11.1280910962749	YBR228W	0	0	0	3.59617186214146	4.07081005259229	0.474638190450827	S	NA	NA	NA	NA	0	0	0	NA	0
YBR229C	11.2058310028123	YBR229C	0	0	0	4.51248606786198	3.79092839084601	-0.721557677015964	S	NA	NA	NA	NA	0	0	0	NA	0
YBR233W	6.52407312710978	YBR233W	1	0	0	4.48565223066119	2.98452737602896	-1.50112485463223	ssd	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YBR233W-A	8.88479948780553	YBR233W-A	1	0	0	3.52049768158917	2.79219943280544	-0.728298248783739	S	NA	FRET(24930965);Reconstituted Complex(12925767)	2	1	1	1	1	NA	1
YBR235W	10.4090008287676	YBR235W	0	0	0	5.09933308089823	5.6634670212113	0.56413394031307	S	NA	NA	NA	NA	0	0	0	NA	0
YBR236C	11.33164744602	YBR236C	0	0	0	4.8492286825729	4.23117124963608	-0.618057432936812	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR238C	11.471447029435	YBR238C	0	0	0	2.19132892022508	4.77415977910525	2.58283085888016	wgd	NA	NA	NA	NA	NA	NA	0	NA	0
YBR241C	13.5262234279601	YBR241C	0	1	1	5.07975356407454	7.2390447335603	2.15929116948576	ssd_wgd	NA	PCA(18467557)	1	0	0	0	1	NA	1
YBR242W	11.5767189594479	YBR242W	1	0	0	5.49933567266088	6.00494626696666	0.505610594305774	wgd	NA	Reconstituted Complex(29752939);Two-hybrid(18719252)	2	2	0	1	1	0	1
YBR244W	12.2285670202955	YBR244W	0	0	0	6.04388908770845	4.66307131265128	-1.38081777505716	ssd	NA	PCA(18467557)	1	0	0	0	0	1	1
YBR246W	10.0850089727583	YBR246W	0	0	0	5.74941090928792	5.37707514934418	-0.372335759943734	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YBR250W	10.3554729850721	YBR250W	0	0	0	1.45729484837647	2.57022974934768	1.11293490097121	S	NA	NA	NA	NA	0	0	0	NA	0
YBR252W	11.376294450508	YBR252W	1	0	0	7.07214868614029	5.95041942141033	-1.12172926472996	S	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YBR254C	12.6556393633821	YBR254C	2	0	1	2.05991244904677	1.98674949650459	-0.0731629525421837	S	NA	Affinity Capture-Western(21453443);Two-hybrid(11283351);Two-hybrid(17027922)	3	2	0	1	1	NA	1
YBR255C-A	10.7781374822846	YBR255C-A	0	0	0	7.13404634337827	7.94237961291149	0.808333269533215	S	NA	NA	NA	NA	NA	NA	0	NA	0
YBR255W	6.60776649987283	YBR255W	0	0	0	3.14676762284219	4.37547043728435	1.22870281444216	S	NA	NA	NA	NA	0	0	0	NA	0
YBR256C	15.0598932658445	YBR256C	2	1	1	7.15963927625596	7.9506667011027	0.791027424846742	S	NA	PCA(18467557);PCA(22615397)	2	2	0	1	1	NA	1
YBR258C	10.8438155610604	YBR258C	0	0	0	4.9797418532182	6.37483257228876	1.39509071907056	S	NA	NA	NA	NA	0	0	0	NA	0
YBR259W	6.99841326401033	YBR259W	0	0	0	3.98553686153785	4.68342697637019	0.697890114832346	S	NA	NA	NA	NA	0	0	0	NA	0
YBR260C	11.6664636723132	YBR260C	0	0	0	4.71786831273266	4.23117124963608	-0.486697063096579	ssd-successiv	NA	Two-hybrid(11283351);Two-hybrid(18719252)	2	0	1	1	1	NA	1
YBR261C	6.78040523436397	YBR261C	0	0	0	4.9525665409428	3.71892051082171	-1.2336460301211	S	NA	NA	NA	NA	0	0	0	NA	0
YBR262C	11.0514094794062	YBR262C	0	0	0	5.65042566976563	6.22919374245187	0.57876807268624	S	NA	Affinity Capture-Western(21944719)	1	0	NA	0	0	NA	0
YBR263W	11.2981982842281	YBR263W	0	0	0	6.61322516553606	6.30445445726626	-0.308770708269801	ssd	NA	NA	NA	NA	NA	NA	0	NA	0
YBR264C	11.4855698534176	YBR264C	0	0	0	5.6707723681197	5.60455767668695	-0.0662146914327533	ssd-successiv	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YBR265W	13.358447871178	YBR265W	0	1	1	7.51768513369636	5.60455767668695	-1.91312745700941	ssd-successiv	NA	NA	NA	NA	0	0	1	NA	1
YBR267W	13.7229560155186	YBR267W	2	1	1	5.16453288337933	4.07081005259229	-1.09372283078705	ssd-successiv	NA	Affinity Capture-MS(14759368);Affinity Capture-Western(16651379)	2	2	0	1	1	NA	1
YBR269C	10.3747972487108	YBR269C	0	0	0	6.14427891200938	6.10717940545573	-0.0370995065536581	S	NA	NA	NA	NA	0	0	0	NA	0
YBR270C	10.4151647552149	YBR270C	0	0	0	4.53525671090384	4.89935450584039	0.364097794936551	ssd_wgd	NA	Two-hybrid(10688190);Two-hybrid(11283351)	2	0	0	0	0	NA	0
YBR271W	10.1031709525722	YBR271W	0	0	0	3.52049768158917	2.30778988232732	-1.21270779926185	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR272C	6.69077147559229	YBR272C	1	0	0	2.83000376373142	2.57022974934768	-0.259774014383741	S	NA	Affinity Capture-MS(19446322)	1	1	0	1	1	NA	1
YBR274W	11.6040752717556	YBR274W	1	0	0	3.62627558304979	2.57022974934768	-1.05604583370211	ssd-successiv	NA	Two-hybrid(10660074)	1	1	0	1	1	NA	1
YBR275C	11.8138159219282	YBR275C	1	0	0	4.85473875300095	4.07081005259229	-0.78392870040866	ssd-successiv	NA	Co-crystal Structure(23746845);Co-crystal Structure(28604726)	2	2	0	1	1	NA	1
YBR276C	11.739705056869	YBR276C	0	0	0	6.81685566236649	7.10137693986754	0.284521277501057	ssd-successiv	NA	NA	NA	NA	1	1	1	NA	1
YBR278W	10.47644952235	YBR278W	0	0	0	4.61729260483408	5.4971971877893	0.879904582955217	ssd-successiv	NA	Affinity Capture-MS(15824130);Reconstituted Complex(10878005);Two-hybrid(10878005)	3	0	0	0	0	0	0
YBR279W	10.1358375142659	YBR279W	2	0	0	5.16665921410843	5.11209540839529	-0.0545638057131352	S	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-Western(9891041);Reconstituted Complex(28585565)	4	2	0	1	1	NA	1
YBR284W	11.0886624701357	YBR284W	0	0	0	4.1217945774892	4.18882816241232	0.0670335849231165	wgd	NA	NA	NA	NA	0	0	0	NA	0
YBR285W	9.98879089758739	YBR285W	0	0	0	4.71786831273266	3.56271866397075	-1.15514964876191	S	NA	NA	NA	NA	0	0	0	NA	0
YBR286W	11.7846439443614	YBR286W	0	0	0	6.8473956583525	7.00854067170295	0.16114501335045	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YBR288C	14.3335151642196	YBR288C	2	1	1	5.64056598149991	6.09108624097087	0.450520259470954	ssd-successiv	NA	Affinity Capture-MS(22940862);PCA(18467557)	2	2	0	1	1	NA	1
YBR289W	8.83644054235231	YBR289W	1	0	0	5.26819107921981	5.10688847516704	-0.161302604052774	ssd-successiv	NA	Reconstituted Complex(19345193)	1	1	NA	1	1	NA	1
