P1	sseqid_PDB	sseqid_chain	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	rank	P2
ENSP00000446007.1	1gk4	B	100	84	0	0	328	411	1	84	4e-51	173	11	ENSP00000492432.1,ENSP00000466598.2,ENSP00000491042.1,ENSP00000491375.1,ENSP00000491243.1,ENSP00000492300.1,ENSP00000491466.1,ENSP00000492860.1,ENSP00000491735.1,ENSP00000253408.5,ENSP00000467397.2,ENSP00000492832.1,ENSP00000467530.2,ENSP00000403962.1,ENSP00000491088.1,ENSP00000492156.1,ENSP00000465320.1,ENSP00000468500.2,ENSP00000366189.4,ENSP00000465565.1,ENSP00000465629.1,ENSP00000465208.1,ENSP00000466163.1,ENSP00000467106.1
ENSP00000446007.1	1gk4	B	100	84	0	0	328	411	1	84	4e-51	173	11	ENSP00000363071.3
ENSP00000446007.1	1gk4	C	100	84	0	0	328	411	1	84	4e-51	173	10	ENSP00000492432.1,ENSP00000466598.2,ENSP00000491042.1,ENSP00000491375.1,ENSP00000491243.1,ENSP00000492300.1,ENSP00000491466.1,ENSP00000492860.1,ENSP00000491735.1,ENSP00000253408.5,ENSP00000467397.2,ENSP00000492832.1,ENSP00000467530.2,ENSP00000403962.1,ENSP00000491088.1,ENSP00000492156.1,ENSP00000465320.1,ENSP00000468500.2,ENSP00000366189.4,ENSP00000465565.1,ENSP00000465629.1,ENSP00000465208.1,ENSP00000466163.1,ENSP00000467106.1
ENSP00000446007.1	1gk4	C	100	84	0	0	328	411	1	84	4e-51	173	10	ENSP00000363071.3
ENSP00000446007.1	1gk4	D	100	84	0	0	328	411	1	84	4e-51	173	9	ENSP00000492432.1,ENSP00000466598.2,ENSP00000491042.1,ENSP00000491375.1,ENSP00000491243.1,ENSP00000492300.1,ENSP00000491466.1,ENSP00000492860.1,ENSP00000491735.1,ENSP00000253408.5,ENSP00000467397.2,ENSP00000492832.1,ENSP00000467530.2,ENSP00000403962.1,ENSP00000491088.1,ENSP00000492156.1,ENSP00000465320.1,ENSP00000468500.2,ENSP00000366189.4,ENSP00000465565.1,ENSP00000465629.1,ENSP00000465208.1,ENSP00000466163.1,ENSP00000467106.1
ENSP00000446007.1	1gk4	D	100	84	0	0	328	411	1	84	4e-51	173	9	ENSP00000363071.3
ENSP00000446007.1	1gk4	E	100	84	0	0	328	411	1	84	4e-51	173	8	ENSP00000492432.1,ENSP00000466598.2,ENSP00000491042.1,ENSP00000491375.1,ENSP00000491243.1,ENSP00000492300.1,ENSP00000491466.1,ENSP00000492860.1,ENSP00000491735.1,ENSP00000253408.5,ENSP00000467397.2,ENSP00000492832.1,ENSP00000467530.2,ENSP00000403962.1,ENSP00000491088.1,ENSP00000492156.1,ENSP00000465320.1,ENSP00000468500.2,ENSP00000366189.4,ENSP00000465565.1,ENSP00000465629.1,ENSP00000465208.1,ENSP00000466163.1,ENSP00000467106.1
ENSP00000446007.1	1gk4	E	100	84	0	0	328	411	1	84	4e-51	173	8	ENSP00000363071.3
ENSP00000446007.1	1gk4	F	100	84	0	0	328	411	1	84	4e-51	173	7	ENSP00000492432.1,ENSP00000466598.2,ENSP00000491042.1,ENSP00000491375.1,ENSP00000491243.1,ENSP00000492300.1,ENSP00000491466.1,ENSP00000492860.1,ENSP00000491735.1,ENSP00000253408.5,ENSP00000467397.2,ENSP00000492832.1,ENSP00000467530.2,ENSP00000403962.1,ENSP00000491088.1,ENSP00000492156.1,ENSP00000465320.1,ENSP00000468500.2,ENSP00000366189.4,ENSP00000465565.1,ENSP00000465629.1,ENSP00000465208.1,ENSP00000466163.1,ENSP00000467106.1
ENSP00000446007.1	1gk4	F	100	84	0	0	328	411	1	84	4e-51	173	7	ENSP00000363071.3
ENSP00000488924.1	1gzh	C	100	198	0	0	56	253	1	198	8e-145	416	63	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1gzh	C	100	198	0	0	56	253	1	198	8e-145	416	63	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000375892.2	1gzk	A	100	315	0	0	146	460	1	315	0	655	5	ENSP00000451828.1,ENSP00000384293.2,ENSP00000270202.4,ENSP00000385326.2,ENSP00000450688.1,ENSP00000497822.1,ENSP00000451470.2,ENSP00000450681.2,ENSP00000481526.1,ENSP00000451166.1,ENSP00000451824.1
ENSP00000375892.2	1gzn	A	100	335	0	0	146	480	1	335	0	696	3	ENSP00000451828.1,ENSP00000384293.2,ENSP00000270202.4,ENSP00000385326.2,ENSP00000450688.1,ENSP00000497822.1,ENSP00000451470.2,ENSP00000450681.2,ENSP00000481526.1,ENSP00000451166.1,ENSP00000451824.1
ENSP00000375892.2	1gzo	A	100	315	0	0	146	460	1	315	0	655	4	ENSP00000451828.1,ENSP00000384293.2,ENSP00000270202.4,ENSP00000385326.2,ENSP00000450688.1,ENSP00000497822.1,ENSP00000451470.2,ENSP00000450681.2,ENSP00000481526.1,ENSP00000451166.1,ENSP00000451824.1
ENSP00000451828.1	1h10	A	100	123	0	0	1	123	3	125	1e-84	262	4	ENSP00000375892.2,ENSP00000470822.1,ENSP00000375719.4,ENSP00000463368.1,ENSP00000462469.1,ENSP00000309428.6,ENSP00000472382.1,ENSP00000471369.1,ENSP00000463262.1,ENSP00000462919.1,ENSP00000472371.1,ENSP00000462776.1,ENSP00000463086.1,ENSP00000396968.2,ENSP00000463686.1,ENSP00000470604.1,ENSP00000404083.1,ENSP00000375891.1,ENSP00000407999.1,ENSP00000462022.1,ENSP00000403842.1,ENSP00000351095.5,ENSP00000396532.1,ENSP00000462715.1,ENSP00000463806.2,ENSP00000392458.2,ENSP00000403890.1,ENSP00000399532.2
ENSP00000451828.1	1h10	A	100	123	0	0	1	123	3	125	1e-84	262	4	ENSP00000336943.5,ENSP00000355498.1,ENSP00000355497.1,ENSP00000447820.1,ENSP00000263826.5
ENSP00000252996.3	1h3o	A	100	74	0	0	872	945	2	75	1e-41	152	3	ENSP00000269142.5,ENSP00000462980.1,ENSP00000389365.3
ENSP00000252996.3	1h3o	C	100	74	0	0	872	945	2	75	1e-41	152	2	ENSP00000269142.5,ENSP00000462980.1,ENSP00000389365.3
ENSP00000343023.4	1h5p	A	100	90	0	0	595	684	2	91	2e-55	190	235	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000443495.1	1h8b	A	100	72	0	0	823	894	4	75	2e-42	153	4	ENSP00000252699.2,ENSP00000439497.1,ENSP00000467190.1,ENSP00000465176.1,ENSP00000398393.1,ENSP00000411187.3
ENSP00000443495.1	1h8b	A	100	72	0	0	823	894	4	75	2e-42	153	4	ENSP00000193403.6,ENSP00000377941.4,ENSP00000414272.2,ENSP00000366035.3,ENSP00000452254.1,ENSP00000439828.2,ENSP00000444422.2,ENSP00000450625.1,ENSP00000450903.1,ENSP00000450764.1,ENSP00000450925.1,ENSP00000450618.1,ENSP00000452423.1,ENSP00000451086.1
ENSP00000341826.6	1ha1	A	100	184	0	0	1	184	1	184	2e-137	395	13	ENSP00000350090.2
ENSP00000341826.6	1ha1	A	100	184	0	0	1	184	1	184	2e-137	395	13	ENSP00000376309.2,ENSP00000408487.1,ENSP00000416340.1,ENSP00000400688.2
ENSP00000341826.6	1ha1	A	100	184	0	0	1	184	1	184	2e-137	395	13	ENSP00000497298.1,ENSP00000346694.4,ENSP00000354021.4,ENSP00000349101.7,ENSP00000478691.1
ENSP00000443495.1	1hci	A	100	473	0	0	274	746	4	476	0	971	2	ENSP00000252699.2,ENSP00000439497.1,ENSP00000467190.1,ENSP00000465176.1,ENSP00000398393.1,ENSP00000411187.3
ENSP00000443495.1	1hci	A	100	473	0	0	274	746	4	476	0	971	2	ENSP00000193403.6,ENSP00000377941.4,ENSP00000414272.2,ENSP00000366035.3,ENSP00000452254.1,ENSP00000439828.2,ENSP00000444422.2,ENSP00000450625.1,ENSP00000450903.1,ENSP00000450764.1,ENSP00000450925.1,ENSP00000450618.1,ENSP00000452423.1,ENSP00000451086.1
ENSP00000443495.1	1hci	B	100	473	0	0	274	746	4	476	0	971	1	ENSP00000252699.2,ENSP00000439497.1,ENSP00000467190.1,ENSP00000465176.1,ENSP00000398393.1,ENSP00000411187.3
ENSP00000443495.1	1hci	B	100	473	0	0	274	746	4	476	0	971	1	ENSP00000193403.6,ENSP00000377941.4,ENSP00000414272.2,ENSP00000366035.3,ENSP00000452254.1,ENSP00000439828.2,ENSP00000444422.2,ENSP00000450625.1,ENSP00000450903.1,ENSP00000450764.1,ENSP00000450925.1,ENSP00000450618.1,ENSP00000452423.1,ENSP00000451086.1
ENSP00000362659.2	1hcs	B	100	106	0	0	150	255	2	107	2e-70	226	37	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1hct	B	100	106	0	0	150	255	2	107	2e-70	226	36	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000381412.3	1hkx	A	100	143	0	0	347	489	5	147	6e-101	305	14	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	A	100	143	0	0	347	489	5	147	6e-101	305	14	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	B	100	143	0	0	347	489	5	147	6e-101	305	13	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	B	100	143	0	0	347	489	5	147	6e-101	305	13	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	C	100	143	0	0	347	489	5	147	6e-101	305	12	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	C	100	143	0	0	347	489	5	147	6e-101	305	12	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	D	100	143	0	0	347	489	5	147	6e-101	305	11	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	D	100	143	0	0	347	489	5	147	6e-101	305	11	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	E	100	143	0	0	347	489	5	147	6e-101	305	10	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	E	100	143	0	0	347	489	5	147	6e-101	305	10	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	F	100	143	0	0	347	489	5	147	6e-101	305	9	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	F	100	143	0	0	347	489	5	147	6e-101	305	9	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	G	100	143	0	0	347	489	5	147	6e-101	305	8	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	G	100	143	0	0	347	489	5	147	6e-101	305	8	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	H	100	143	0	0	347	489	5	147	6e-101	305	7	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	H	100	143	0	0	347	489	5	147	6e-101	305	7	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	I	100	143	0	0	347	489	5	147	6e-101	305	6	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	I	100	143	0	0	347	489	5	147	6e-101	305	6	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	J	100	143	0	0	347	489	5	147	6e-101	305	5	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	J	100	143	0	0	347	489	5	147	6e-101	305	5	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	K	100	143	0	0	347	489	5	147	6e-101	305	4	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	K	100	143	0	0	347	489	5	147	6e-101	305	4	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	L	100	143	0	0	347	489	5	147	6e-101	305	3	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	L	100	143	0	0	347	489	5	147	6e-101	305	3	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	M	100	143	0	0	347	489	5	147	6e-101	305	2	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	M	100	143	0	0	347	489	5	147	6e-101	305	2	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000381412.3	1hkx	N	100	143	0	0	347	489	5	147	6e-101	305	1	ENSP00000277853.5,ENSP00000315599.3,ENSP00000393784.1,ENSP00000307082.7,ENSP00000361851.1,ENSP00000405561.1,ENSP00000378243.3,ENSP00000319060.3,ENSP00000410298.2
ENSP00000381412.3	1hkx	N	100	143	0	0	347	489	5	147	6e-101	305	1	ENSP00000378032.3,ENSP00000424247.1,ENSP00000425824.1,ENSP00000339740.5,ENSP00000423482.1,ENSP00000423677.1,ENSP00000378030.3,ENSP00000424245.1,ENSP00000369098.2,ENSP00000422566.1,ENSP00000423753.1,ENSP00000296402.5
ENSP00000494750.1	1hlu	A	100	374	0	0	2	375	2	375	0	783	34	ENSP00000458435.1,ENSP00000331514.2,ENSP00000458162.1,ENSP00000459124.1,ENSP00000461672.1,ENSP00000493648.1,ENSP00000462823.1,ENSP00000461407.1,ENSP00000460464.1,ENSP00000459119.1,ENSP00000460660.1,ENSP00000466346.1,ENSP00000477968.1
ENSP00000222812.3	1hvv	A	100	75	0	0	190	264	1	75	2e-45	153	12	ENSP00000215095.5,ENSP00000455899.1
ENSP00000222812.3	1hvv	B	100	75	0	0	190	264	1	75	2e-45	153	11	ENSP00000215095.5,ENSP00000455899.1
ENSP00000222812.3	1hvv	C	100	75	0	0	190	264	1	75	2e-45	153	10	ENSP00000215095.5,ENSP00000455899.1
ENSP00000222812.3	1hvv	D	100	75	0	0	190	264	1	75	2e-45	153	9	ENSP00000215095.5,ENSP00000455899.1
ENSP00000379386.1	1i0z	A	100	333	0	0	2	334	1	333	0	678	2	ENSP00000437783.1,ENSP00000379518.3,ENSP00000280704.3,ENSP00000438196.1,ENSP00000441991.1,ENSP00000443414.1,ENSP00000439555.1,ENSP00000441478.1,ENSP00000439060.1,ENSP00000443997.1
ENSP00000379386.1	1i0z	A	100	333	0	0	2	334	1	333	0	678	2	ENSP00000395337.3,ENSP00000440161.1,ENSP00000443545.1,ENSP00000406172.2,ENSP00000379524.2,ENSP00000444292.1,ENSP00000442979.1,ENSP00000440368.1,ENSP00000441058.1,ENSP00000443362.1,ENSP00000442637.1,ENSP00000227157.4,ENSP00000441241.1,ENSP00000446415.1,ENSP00000368722.5,ENSP00000445331.1,ENSP00000441699.1,ENSP00000445175.1,ENSP00000486249.1
ENSP00000379386.1	1i0z	A	100	333	0	0	2	334	1	333	0	678	2	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000379386.1	1i0z	B	100	333	0	0	2	334	1	333	0	678	1	ENSP00000437783.1,ENSP00000379518.3,ENSP00000280704.3,ENSP00000438196.1,ENSP00000441991.1,ENSP00000443414.1,ENSP00000439555.1,ENSP00000441478.1,ENSP00000439060.1,ENSP00000443997.1
ENSP00000379386.1	1i0z	B	100	333	0	0	2	334	1	333	0	678	1	ENSP00000395337.3,ENSP00000440161.1,ENSP00000443545.1,ENSP00000406172.2,ENSP00000379524.2,ENSP00000444292.1,ENSP00000442979.1,ENSP00000440368.1,ENSP00000441058.1,ENSP00000443362.1,ENSP00000442637.1,ENSP00000227157.4,ENSP00000441241.1,ENSP00000446415.1,ENSP00000368722.5,ENSP00000445331.1,ENSP00000441699.1,ENSP00000445175.1,ENSP00000486249.1
ENSP00000379386.1	1i0z	B	100	333	0	0	2	334	1	333	0	678	1	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	A	100	331	0	0	31	361	1	331	0	677	48	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	A	100	331	0	0	31	361	1	331	0	677	48	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000445175.1	1i10	B	100	331	0	0	31	361	1	331	0	677	47	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	B	100	331	0	0	31	361	1	331	0	677	47	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000445175.1	1i10	C	100	331	0	0	31	361	1	331	0	677	46	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	C	100	331	0	0	31	361	1	331	0	677	46	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000445175.1	1i10	D	100	331	0	0	31	361	1	331	0	677	45	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	D	100	331	0	0	31	361	1	331	0	677	45	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000445175.1	1i10	E	100	331	0	0	31	361	1	331	0	677	44	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	E	100	331	0	0	31	361	1	331	0	677	44	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000445175.1	1i10	F	100	331	0	0	31	361	1	331	0	677	43	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	F	100	331	0	0	31	361	1	331	0	677	43	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000445175.1	1i10	G	100	331	0	0	31	361	1	331	0	677	42	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	G	100	331	0	0	31	361	1	331	0	677	42	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000445175.1	1i10	H	100	331	0	0	31	361	1	331	0	677	41	ENSP00000379500.2,ENSP00000442974.1,ENSP00000441092.1,ENSP00000323353.6,ENSP00000368697.4,ENSP00000379499.2,ENSP00000437538.1,ENSP00000300038.7
ENSP00000445175.1	1i10	H	100	331	0	0	31	361	1	331	0	677	41	ENSP00000379386.1,ENSP00000229319.1,ENSP00000379385.1,ENSP00000398015.1,ENSP00000442680.1
ENSP00000398273.2	1i11	A	100	79	0	0	554	632	3	81	6e-50	173	1	ENSP00000324948.6,ENSP00000432134.1,ENSP00000434455.1,ENSP00000433233.1,ENSP00000436170.1,ENSP00000432577.1,ENSP00000434892.1,ENSP00000432596.1,ENSP00000379644.3
ENSP00000334382.6	1i2h	A	100	163	0	0	1	163	6	168	1e-118	346	1	ENSP00000221222.11,ENSP00000439937.1,ENSP00000376162.2,ENSP00000469800.1,ENSP00000471835.1,ENSP00000446026.1,ENSP00000472815.1,ENSP00000470659.1,ENSP00000472800.1,ENSP00000396154.2
ENSP00000311032.4	1i3o	B	100	102	0	0	176	277	1	102	2e-71	221	79	ENSP00000400094.1,ENSP00000358337.3,ENSP00000298701.7,ENSP00000358324.3,ENSP00000358321.1,ENSP00000398107.2,ENSP00000478999.1,ENSP00000478285.1,ENSP00000358327.3,ENSP00000480584.1
ENSP00000311032.4	1i3o	D	100	102	0	0	176	277	1	102	2e-71	221	78	ENSP00000400094.1,ENSP00000358337.3,ENSP00000298701.7,ENSP00000358324.3,ENSP00000358321.1,ENSP00000398107.2,ENSP00000478999.1,ENSP00000478285.1,ENSP00000358327.3,ENSP00000480584.1
ENSP00000358327.3	1i4o	A	100	267	0	0	122	388	14	280	0	567	4	ENSP00000377210.2,ENSP00000311032.4,ENSP00000428929.1,ENSP00000428372.1,ENSP00000377213.4,ENSP00000407142.2
ENSP00000358327.3	1i4o	B	100	267	0	0	122	388	14	280	0	567	3	ENSP00000377210.2,ENSP00000311032.4,ENSP00000428929.1,ENSP00000428372.1,ENSP00000377213.4,ENSP00000407142.2
ENSP00000358327.3	1i51	B	100	105	0	0	284	388	1	105	2e-72	227	49	ENSP00000377210.2,ENSP00000311032.4,ENSP00000428929.1,ENSP00000428372.1,ENSP00000377213.4,ENSP00000407142.2
ENSP00000358327.3	1i51	D	100	105	0	0	284	388	1	105	2e-72	227	48	ENSP00000377210.2,ENSP00000311032.4,ENSP00000428929.1,ENSP00000428372.1,ENSP00000377213.4,ENSP00000407142.2
ENSP00000357283.4	1ifr	A	100	118	0	0	435	552	4	121	2e-80	256	2	ENSP00000327054.3
ENSP00000357283.4	1ifr	A	100	118	0	0	435	552	4	121	2e-80	256	2	ENSP00000486528.1,ENSP00000261366.5,ENSP00000486992.1,ENSP00000378761.1
ENSP00000372170.4	1ig7	A	100	58	0	0	173	230	1	58	1e-32	120	1	ENSP00000239243.5,ENSP00000427425.1
ENSP00000359910.4	1iru	D	100	248	0	0	1	248	1	248	0	509	31	ENSP00000409284.2,ENSP00000440327.2,ENSP00000345584.6,ENSP00000311121.6,ENSP00000482057.1
ENSP00000355325.6	1iru	L	100	204	0	0	60	263	1	204	1e-147	417	39	ENSP00000378748.3,ENSP00000364016.3,ENSP00000364015.2
ENSP00000359910.4	1iru	R	100	248	0	0	1	248	1	248	0	509	30	ENSP00000409284.2,ENSP00000440327.2,ENSP00000345584.6,ENSP00000311121.6,ENSP00000482057.1
