P1_ID	P2_ID	HM_P1	HM_P2	HET	Strict_HM_P1	Strict_HM_P2
ENSP00000257749.4	ENSP00000449383.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000257749.4	ENSP00000382805.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000257749.4	ENSP00000448982.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000257749.4	ENSP00000400576.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000257749.4	ENSP00000408605.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000257749.4	ENSP00000392202.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000257749.4	ENSP00000416569.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000257749.4	ENSP00000470673.1	3ohu_1	NA	NA	3ohu_1	NA
ENSP00000318868.3	ENSP00000333667.3	NA	4pvf_1	NA	NA	4pvf_1
ENSP00000333667.3	ENSP00000462043.1	4pvf_1	NA	NA	4pvf_1	NA
ENSP00000318805.3	ENSP00000333667.3	NA	4pvf_1	NA	NA	4pvf_1
ENSP00000333667.3	ENSP00000462227.1	4pvf_1	NA	NA	4pvf_1	NA
ENSP00000333667.3	ENSP00000462041.1	4pvf_1	NA	NA	4pvf_1	NA
ENSP00000333667.3	ENSP00000345881.7	4pvf_1	NA	NA	4pvf_1	NA
ENSP00000333667.3	ENSP00000477782.1	4pvf_1	NA	NA	4pvf_1	NA
ENSP00000313829.7	ENSP00000348108.5	NA	5elt_1	NA	NA	NA
ENSP00000241453.7	ENSP00000425648.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000257290.5	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000425626.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000424218.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000425902.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000426472.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000425232.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000422212.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000286301.3	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000427545.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000421174.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000445282.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000261799.4	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000430026.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000429218.1	3qs7_1	NA	NA	NA	NA
ENSP00000241453.7	ENSP00000430715.1	3qs7_1	NA	NA	NA	NA
ENSP00000339916.4	ENSP00000409717.1	4tpt_1	NA	NA	4tpt_1	NA
ENSP00000343966.4	ENSP00000441364.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000362963.3	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000362947.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000410299.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000413350.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000415777.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000406673.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000409773.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000425071.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000424440.1	5ifn_1	NA	NA	5ifn_1	NA
ENSP00000343966.4	ENSP00000349748.5	5ifn_1	4wii_1	NA	5ifn_1	4wii_1
ENSP00000391249.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466684.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468406.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000465600.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000406987.2	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000465464.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468090.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000465026.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468504.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468668.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000405877.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466164.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000403194.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466997.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468244.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000467051.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468120.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000467908.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466170.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000464832.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000467792.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000438089.2	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000465415.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466247.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466201.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466648.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468110.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000467780.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000467619.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468410.2	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000465904.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000415624.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466532.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000466115.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000400181.2	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000329161.8	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000465332.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000464775.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000379922.4	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000268231.7	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000467237.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000468601.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000467281.1	ENSP00000494051.1	NA	4z54_1	NA	NA	4z54_1
ENSP00000234091.4	ENSP00000365280.3	4aya_1	NA	NA	4aya_1	NA
ENSP00000234091.4	ENSP00000365273.3	4aya_1	NA	NA	4aya_1	NA
ENSP00000321606.7	ENSP00000339850.3	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000321606.7	ENSP00000357616.1	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000321606.7	ENSP00000381526.3	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000321606.7	ENSP00000343690.5	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000321606.7	ENSP00000430267.1	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000321606.7	ENSP00000428958.1	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000321606.7	ENSP00000426720.1	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000321606.7	ENSP00000427985.2	4b3z_1	5x1c_1	NA	4b3z_1	5x1c_1
ENSP00000321606.7	ENSP00000427954.1	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000309539.5	ENSP00000321606.7	NA	4b3z_1	NA	NA	4b3z_1
ENSP00000321606.7	ENSP00000431117.1	4b3z_1	NA	NA	4b3z_1	NA
ENSP00000353114.4	ENSP00000433789.1	4cn0_1	NA	NA	4cn0_1	NA
ENSP00000257247.7	ENSP00000353114.4	NA	4cn0_1	NA	NA	4cn0_1
ENSP00000353114.4	ENSP00000433635.1	4cn0_1	NA	NA	4cn0_1	NA
ENSP00000353114.4	ENSP00000367263.4	4cn0_1	NA	NA	4cn0_1	NA
ENSP00000353114.4	ENSP00000433286.1	4cn0_1	NA	NA	4cn0_1	NA
ENSP00000353114.4	ENSP00000435357.1	4cn0_1	NA	NA	4cn0_1	NA
ENSP00000353114.4	ENSP00000436845.1	4cn0_1	NA	NA	4cn0_1	NA
ENSP00000300161.4	ENSP00000379287.2	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000379286.3	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000309503.3	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000428860.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000430072.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000429623.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000428775.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000379283.2	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000379278.2	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000379281.3	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000395114.2	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000430058.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000429041.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000416551.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000394880.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000428381.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000430219.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000379288.2	5n10_1	NA	NA	4dnk_1	NA
ENSP00000300161.4	ENSP00000398599.1	5n10_1	NA	NA	4dnk_1	NA
ENSP00000331504.3	ENSP00000421951.2	4dyl_1	NA	NA	4dyl_1	NA
ENSP00000331504.3	ENSP00000484767.1	4dyl_1	NA	NA	4dyl_1	NA
ENSP00000331504.3	ENSP00000394297.4	4dyl_1	NA	NA	4dyl_1	NA
ENSP00000331504.3	ENSP00000486048.1	4dyl_1	NA	NA	4dyl_1	NA
ENSP00000328364.2	ENSP00000362410.2	4eot_1	NA	NA	NA	NA
ENSP00000338093.3	ENSP00000387710.2	NA	4hwt_1	NA	NA	4hwt_1
ENSP00000387710.2	ENSP00000452740.1	4hwt_1	NA	NA	4hwt_1	NA
ENSP00000387710.2	ENSP00000439899.1	4hwt_1	NA	NA	4hwt_1	NA
ENSP00000387710.2	ENSP00000478827.1	4hwt_1	NA	NA	4hwt_1	NA
ENSP00000385328.2	ENSP00000443824.2	4kng_1	NA	NA	NA	NA
ENSP00000384456.1	ENSP00000385328.2	NA	4kng_1	NA	NA	NA
ENSP00000384553.3	ENSP00000385328.2	NA	4kng_1	NA	NA	NA
ENSP00000364475.4	ENSP00000364486.3	4mjo_1	NA	NA	4mjo_1	NA
ENSP00000399558.1	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000406608.1	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000282077.2	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000376352.2	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000386985.1	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000413629.1	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000399160.1	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000388366.1	ENSP00000420927.1	NA	5j71_1	NA	NA	5j71_1
ENSP00000365682.3	ENSP00000365735.2	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000417906.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000417245.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000415423.2	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000397822.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000365720.4	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000417715.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000265284.6	ENSP00000365682.3	NA	4om2_1	NA	NA	4om2_1
ENSP00000365682.3	ENSP00000412567.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000409313.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000417844.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000418409.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000417102.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000400334.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000365727.4	4om2_1	NA	NA	4om2_1	NA
ENSP00000221561.7	ENSP00000365682.3	NA	4om2_1	NA	NA	4om2_1
ENSP00000365682.3	ENSP00000466038.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000317537.3	ENSP00000365682.3	NA	4om2_1	NA	NA	4om2_1
ENSP00000365682.3	ENSP00000467831.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000466179.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000246112.3	ENSP00000365682.3	NA	4om2_1	NA	NA	4om2_1
ENSP00000365682.3	ENSP00000411783.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000467126.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000406893.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000452871.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000319233.8	ENSP00000365682.3	NA	4om2_1	NA	NA	4om2_1
ENSP00000365682.3	ENSP00000452803.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000453219.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000454141.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000453081.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000453760.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000452933.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000453083.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000453373.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000442594.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000452881.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000415057.3	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000454029.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000453107.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000453435.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000394717.2	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000452809.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000457641.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000456178.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000485965.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000262953.5	ENSP00000365682.3	NA	4om2_1	NA	NA	4om2_1
ENSP00000365682.3	ENSP00000468279.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000465519.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000392427.2	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000466542.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000465292.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000467337.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000467358.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000468666.1	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000413107.2	4om2_1	NA	NA	4om2_1	NA
ENSP00000365682.3	ENSP00000392869.2	4om2_1	NA	NA	4om2_1	NA
ENSP00000269848.6	ENSP00000370517.4	NA	4xz2_1	NA	NA	4xz2_1
ENSP00000370517.4	ENSP00000381052.2	4xz2_1	NA	NA	4xz2_1	NA
ENSP00000370517.4	ENSP00000486076.1	4xz2_1	NA	NA	4xz2_1	NA
ENSP00000336740.2	ENSP00000339916.4	NA	4tpt_1	NA	NA	4tpt_1
ENSP00000339916.4	ENSP00000414606.1	4tpt_1	NA	NA	4tpt_1	NA
ENSP00000339916.4	ENSP00000444452.1	4tpt_1	NA	NA	4tpt_1	NA
ENSP00000297785.3	ENSP00000452789.1	5l2m_1	NA	NA	5l2m_1	NA
ENSP00000297785.3	ENSP00000332256.5	5l2m_1	5fhz_1	NA	5l2m_1	5fhz_1
ENSP00000297785.3	ENSP00000454107.1	5l2m_1	NA	NA	5l2m_1	NA
ENSP00000297785.3	ENSP00000453328.1	5l2m_1	NA	NA	5l2m_1	NA
ENSP00000297785.3	ENSP00000343294.6	5l2m_1	NA	NA	5l2m_1	NA
ENSP00000349748.5	ENSP00000441364.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000362963.3	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000362947.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000410299.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000413350.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000415777.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000406673.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000409773.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000436038.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000435921.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000488975.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000393069.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000349748.5	ENSP00000481916.1	4wii_1	NA	NA	4wii_1	NA
ENSP00000348108.5	ENSP00000417731.1	5elt_1	NA	NA	NA	NA
ENSP00000332256.5	ENSP00000366138.1	5fhz_1	NA	NA	5fhz_1	NA
ENSP00000332256.5	ENSP00000388026.1	5fhz_1	NA	NA	5fhz_1	NA
ENSP00000332256.5	ENSP00000401361.1	5fhz_1	NA	NA	5fhz_1	NA
ENSP00000216962.3	ENSP00000366650.3	5iko_1	NA	NA	5iko_1	NA
ENSP00000216962.3	ENSP00000431657.1	5iko_1	NA	NA	5iko_1	NA
ENSP00000216962.3	ENSP00000443787.1	5iko_1	NA	NA	5iko_1	NA
ENSP00000381526.3	ENSP00000427985.2	NA	5x1c_1	NA	NA	5x1c_1
ENSP00000343690.5	ENSP00000427985.2	NA	5x1c_1	NA	NA	5x1c_1
ENSP00000427985.2	ENSP00000430267.1	5x1c_1	NA	NA	5x1c_1	NA
ENSP00000427985.2	ENSP00000428958.1	5x1c_1	NA	NA	5x1c_1	NA
ENSP00000426720.1	ENSP00000427985.2	NA	5x1c_1	NA	NA	5x1c_1
ENSP00000339850.3	ENSP00000427985.2	NA	5x1c_1	NA	NA	5x1c_1
ENSP00000357616.1	ENSP00000427985.2	NA	5x1c_1	NA	NA	5x1c_1
ENSP00000380987.2	ENSP00000427985.2	NA	5x1c_1	NA	NA	5x1c_1
ENSP00000425742.1	ENSP00000427985.2	NA	5x1c_1	NA	NA	5x1c_1
ENSP00000424959.1	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
ENSP00000424649.1	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
ENSP00000425270.1	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
ENSP00000427002.1	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
ENSP00000422706.1	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
ENSP00000421601.1	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
ENSP00000377652.2	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
ENSP00000426568.1	ENSP00000441954.2	NA	5x6g_1	NA	NA	NA
